Time (s),Setpoint (turns),Encoder Position (turns)
5.42532205581665,2.121810611977668,2.2157087326049805
5.441315650939941,2.099853174116221,2.1966426372528076
5.457306623458862,2.0772252647356773,2.176318407058716
5.473315477371216,2.053911210974082,2.1536858081817627
5.489322185516357,2.029953937303251,2.1297454833984375
5.505319356918335,2.005380341942903,2.105619430541992
5.521313428878784,1.9801967966726994,2.083150625228882
5.53731632232666,1.9544001132273356,2.0616655349731445
5.5533154010772705,1.9280266694650119,2.0381622314453125
5.569321632385254,1.901074875252795,2.008695363998413
5.585318565368652,1.8735895609235826,1.9825109243392944
5.601319789886475,1.8455650002603172,1.958618402481079
5.6173131465911865,1.8170403535143071,1.9324129819869995
5.6333231925964355,1.7879894363284323,1.9045379161834717
5.649318695068359,1.7584871575039775,1.8743607997894287
5.665342569351196,1.7284724338482895,1.844968557357788
5.681321144104004,1.6981028945566297,1.8172229528427124
5.697324752807617,1.6672649011384173,1.790346384048462
5.713321208953857,1.6360392302806195,1.756697177886963
5.729323863983154,1.6044195863954218,1.7264338731765747
5.745319843292236,1.5724513858948588,1.6967079639434814
5.761327266693115,1.5401184652474549,1.6663542985916138
5.777376413345337,1.5073784938774413,1.6326417922973633
5.7933669090271,1.4744573930586333,1.599804162979126
5.809353351593018,1.4412653096442307,1.5683560371398926
5.825342416763306,1.4078093579460125,1.5379879474639893
5.841342210769653,1.3740933799667103,1.501449465751648
5.857353448867798,1.3401366928381664,1.469298243522644
5.873347997665405,1.3060205001317993,1.4367989301681519
5.889354705810547,1.2717049221630823,1.40337336063385
5.905348062515259,1.237266322953501,1.36745285987854
5.92134952545166,1.2026803325045914,1.3329358100891113
5.9373369216918945,1.168016758922609,1.3008713722229004
5.953347444534302,1.1332167927969654,1.2645859718322754
5.969346523284912,1.098377451411647,1.2290551662445068
5.985342741012573,1.0635021313314306,1.195366382598877
6.001346826553345,1.0285894602434846,1.161503553390503
6.017350435256958,0.993679685918696,1.1247336864471436
6.033346652984619,0.9588099305315314,1.0892635583877563
6.049350261688232,0.9239700073925001,1.0559051036834717
6.065355539321899,0.8891944288222365,1.0202852487564087
6.081347942352295,0.8545366693526174,0.9837914109230042
