timestamp,motor_commanded_torque,motor_encoder_torque,motor_encoder_torque_target,motor_encoder_angle,motor_encoder_velocity,imu_dt,imu_dthetax,imu_dthetay,imu_dthetaz,imu_dvelx,imu_dvely,imu_dvelz,imu_ang_velx,imu_ang_vely,imu_ang_velz,imu_lin_accelx,imu_lin_accely,imu_lin_accelz,ins_theta,ins_phi,ins_psi
55001,0.460662,-0.262719,-0.256877,-5.36788,-3.45874,0.014,0.000172976,0.0113808,-0.00278617,-0.00837267,-0.0235706,0.028037,0.0123555,0.812913,-0.199012,-0.598048,-1.68362,2.00264,0.210819,0.0151884,-3.03128
55102,-2.46035,0.030047,0.0345643,-5.21421,4.79261,0.014,0.00283417,-0.00152603,0.000786266,0.00575719,-0.112463,-0.187954,0.202441,-0.109002,0.0561619,0.411228,-8.03305,-13.4253,0.203401,0.064165,-3.03944
55202,0.344934,-0.270722,-0.289484,-5.23574,-3.26309,0.014,0.000991272,0.00667789,-0.00200479,-0.00909379,-0.046141,-0.00562072,0.0708051,0.476992,-0.1432,-0.649557,-3.29578,-0.40148,0.209542,0.0644749,-3.03261
55301,-2.6263,0.000563637,-0.0294809,-5.111,5.17689,0.014,0.00179309,-0.00537937,0.000935529,0.000283253,-0.106936,-0.179488,0.128078,-0.384241,0.0668235,0.0202323,-7.63825,-12.8206,0.20469,0.076255,-3.03759
55400,0.331329,-0.271974,-0.280582,-5.15955,-3.31651,0.014,0.000904166,0.00462311,-0.0011205,-0.0174744,-0.0466595,0.0048693,0.0645833,0.330222,-0.0800361,-1.24817,-3.33282,0.347807,0.208377,0.0660521,-3.03161
55500,-2.51226,0.0406598,0.0474615,-5.01619,4.71523,0.014,0.00123156,-0.00527007,0.00126167,0.00756807,-0.128249,-0.177669,0.0879689,-0.376434,0.0901196,0.540577,-9.16066,-12.6906,0.203543,0.085026,-3.03865
55602,0.232386,-0.27434,-0.303581,-5.02164,-3.17851,0.014,9.3157e-06,0.00501808,-0.00189379,0.00133617,-0.013434,-0.000783422,0.000665407,0.358434,-0.135271,0.0954408,-0.959572,-0.0559587,0.20936,0.0691649,-3.03127
55701,-2.57671,0.0322758,0.030597,-4.93681,4.81642,0.014,0.000815556,-0.00320467,-0.00010394,0.00384281,-0.115602,-0.194379,0.058254,-0.228905,-0.00742425,0.274486,-8.25729,-13.8842,0.204593,0.0966585,-3.03812
55801,0.228881,-0.289299,-0.292015,-4.95987,-3.24791,0.014,0.00119645,0.00580809,-0.0010752,-0.00989135,-0.00626864,0.0329899,0.0854608,0.414863,-0.0767998,-0.706525,-0.44776,2.35642,0.210323,0.0895287,-3.03024
55900,-2.36462,0.120865,0.146201,-4.89844,4.12279,0.014,0.000425129,-0.00499819,-0.000976745,0.0414354,-0.133951,-0.206473,0.0303663,-0.357013,-0.0697675,2.95967,-9.56791,-14.748,0.202213,0.123729,-3.04267
56001,0.234994,-0.302473,-0.286785,-4.9585,-3.27929,0.014,0.000865131,0.00684679,-0.00376659,-0.0135915,0.0328605,0.0402076,0.061795,0.489056,-0.269042,-0.970819,2.34718,2.87197,0.2109,0.122325,-3.02974
56100,-2.54702,0.0355699,0.0609419,-4.8504,4.63435,0.014,-0.000236459,-0.00530082,0.000361921,0.0466984,-0.0960705,-0.259437,-0.0168899,-0.37863,0.0258515,3.3356,-6.86218,-18.5312,0.202939,0.162981,-3.04049
56200,0.134372,-0.290217,-0.325803,-4.90214,-3.04518,0.014,-0.000787101,0.00570531,-0.00324338,0.0054208,-0.0323588,-0.0414287,-0.0562215,0.407522,-0.23167,0.3872,-2.31134,-2.95919,0.209085,0.150129,-3.03315
56302,-2.09379,0.093313,0.134637,-4.92078,3.31539,0.014,4.14863e-05,-0.00727311,0.000317253,0.0263471,-0.0703675,-0.235828,0.00296331,-0.519508,0.0226609,1.88194,-5.02625,-16.8449,0.205023,0.169136,-3.0379
56400,0.259892,-0.233303,-0.265706,-4.93204,-3.40577,0.014,0.000255678,0.00614611,-0.00186631,-0.00378129,0.0287516,0.00457,0.0182627,0.439008,-0.133308,-0.270092,2.05368,0.326428,0.210576,0.150547,-3.0292
56501,-2.60308,0.023132,0.0318236,-4.86393,4.80906,0.014,0.000628546,-0.0071452,0.000997934,0.0428508,-0.132065,-0.230265,0.0448962,-0.510372,0.071281,3.06077,-9.4332,-16.4475,0.202594,0.180052,-3.04226
56600,0.164245,-0.291638,-0.303542,-4.88288,-3.17875,0.014,0.000544904,0.00454445,-0.00342439,-0.00919832,0.00870295,0.00705172,0.0389217,0.324603,-0.244599,-0.657022,0.621639,0.503694,0.210279,0.158237,-3.03113
56700,-2.2682,0.107919,0.164245,-4.85279,3.7607,0.014,5.06764e-05,-0.0063518,0.000131916,0.0410028,-0.0736156,-0.278814,0.00361974,-0.4537,0.00942257,2.92877,-5.25826,-19.9153,0.203841,0.181683,-3.0392
56800,0.162057,-0.301405,-0.301459,-4.87518,-3.19125,0.014,0.000764571,0.00472124,-0.00187325,-0.0123665,0.028329,0.00644019,0.0546122,0.337232,-0.133804,-0.883323,2.0235,0.460014,0.211118,0.16207,-3.02937
56900,-2.26051,0.109483,0.162057,-4.85528,3.73351,0.014,0.000635433,-0.00811645,0.00235048,0.0358547,-0.122619,-0.202735,0.0453881,-0.579746,0.167891,2.56105,-8.75847,-14.481,0.20444,0.185503,-3.03996
57002,0.13452,-0.307535,-0.314567,-4.87882,-3.1126,0.014,-0.000364814,0.00445569,-0.00274631,-0.0102609,-0.00753714,-0.0250986,-0.0260581,0.318263,-0.196165,-0.732919,-0.538367,-1.79275,0.210366,0.161057,-3.03085
57100,-1.94882,0.0923082,0.13452,-4.89394,2.79933,0.014,0.00118532,-0.0085072,0.0029478,0.0322139,-0.131962,-0.17833,0.0846659,-0.607657,0.210557,2.301,-9.42582,-12.7378,0.206734,0.168601,-3.03933
57201,0.257259,-0.279947,-0.271503,-4.99134,-3.37098,0.014,-0.000439855,0.00634438,-0.00310542,0.00454008,-0.00959774,0.00163876,-0.0314182,0.45317,-0.221816,0.324292,-0.685553,0.117054,0.210354,0.149029,-3.03159
57301,-2.59121,0.0413599,0.0342616,-4.92354,4.79443,0.014,0.00030412,-0.00863922,0.000483856,0.0395054,-0.107833,-0.238559,0.0217229,-0.617087,0.0345612,2.82181,-7.70238,-17.0399,0.206646,0.170165,-3.04044
57400,0.27475,-0.221058,-0.252322,-4.94563,-3.48607,0.014,0.000342708,0.00520552,-0.00304683,-0.00853059,0.0226567,0.0225928,0.0244791,0.371823,-0.217631,-0.609328,1.61833,1.61377,0.210309,0.153834,-3.0305
57500,-2.62236,0.0291009,0.0302277,-4.86599,4.81863,0.014,-4.95664e-05,-0.00823266,0.000698084,0.0476193,-0.109213,-0.260901,-0.00354045,-0.588047,0.0498631,3.40138,-7.80095,-18.6358,0.20464,0.175533,-3.04085
57600,0.128802,-0.310292,-0.318472,-4.90918,-3.08917,0.014,-0.00108962,0.00406035,-0.00355092,0.0123857,-0.0230381,-0.0426953,-0.0778299,0.290025,-0.253637,0.884693,-1.64558,-3.04966,0.208881,0.148857,-3.03333
57702,-1.98078,0.0774706,0.128802,-4.95601,2.935,0.014,6.59877e-05,-0.00873159,0.000907691,0.0282532,-0.07885,-0.205421,0.0047134,-0.623685,0.0648351,2.01808,-5.63214,-14.6729,0.206694,0.158596,-3.03787
57801,0.22192,-0.290629,-0.287588,-5.00617,-3.27447,0.014,-0.000358962,0.00542277,-0.00225766,-0.00366848,0.021434,-0.0233519,-0.0256402,0.387341,-0.161261,-0.262034,1.531,-1.66799,0.209958,0.140126,-3.03
57902,-2.5039,0.0669642,0.0794161,-4.95052,4.5235,0.014,0.00056592,-0.00864222,0.00216684,0.0368181,-0.140571,-0.208875,0.0404228,-0.617302,0.154774,2.62987,-10.0408,-14.9196,0.206041,0.1541,-3.03998
58000,0.221386,-0.27289,-0.284738,-4.99751,-3.29157,0.014,-0.000200038,0.00487131,-0.00304779,-0.0137022,-0.00288026,0.00205376,-0.0142884,0.34795,-0.217699,-0.978728,-0.205733,0.146697,0.210086,0.135252,-3.03122
58100,-2.45162,0.0917239,0.106824,-4.9543,4.35906,0.014,-0.0004301,-0.0084554,0.000160528,0.0559008,-0.0754282,-0.287695,-0.0307214,-0.603957,0.0114663,3.99291,-5.38772,-20.5496,0.205288,0.154796,-3.03994
58201,0.213657,-0.247539,-0.277083,-4.9437,-3.3375,0.014,0.000285458,0.00342035,-0.00242211,-0.0152855,0.0458685,-0.0039674,0.0203899,0.244311,-0.173008,-1.09182,3.27632,-0.283386,0.210225,0.128683,-3.02964
58300,-2.46966,0.0792122,0.107688,-4.91504,4.35387,0.014,0.00172194,-0.00950198,0.003799,0.0349056,-0.123847,-0.140311,0.122996,-0.678713,0.271357,2.49326,-8.84619,-10.0222,0.205474,0.140097,-3.03942
58401,0.177838,-0.296474,-0.299168,-4.97293,-3.20499,0.014,-0.000636661,0.00486901,-0.00339079,0.00026375,-0.00799104,-0.0343548,-0.0454758,0.347786,-0.242199,0.0188393,-0.570789,-2.45392,0.210098,0.116447,-3.03146
58500,-2.1979,0.120956,0.17793,-4.98945,3.58957,0.014,0.000516375,-0.00993989,0.00172975,0.0292902,-0.113335,-0.19577,0.036884,-0.709992,0.123554,2.09215,-8.09538,-13.9836,0.206092,0.127256,-3.03945
58600,0.204161,-0.276073,-0.297198,-5.04177,-3.21681,0.014,-0.0001598,0.00599715,-0.00315437,-0.0099347,0.0214358,-0.0144411,-0.0114143,0.428368,-0.225312,-0.709621,1.53113,-1.03151,0.210182,0.10525,-3.02951
58700,-2.51238,0.0422073,0.0792644,-4.97257,4.52441,0.014,0.000369104,-0.00907921,0.00178327,0.0329836,-0.127055,-0.234476,0.0263646,-0.648515,0.127377,2.35597,-9.07535,-16.7483,0.205256,0.122645,-3.03966
58801,0.174149,-0.259859,-0.305924,-5.01442,-3.16445,0.014,-5.2859e-05,0.00412858,-0.00322265,-0.0152514,0.00611215,-0.0171757,-0.00377565,0.294899,-0.230189,-1.08938,0.436582,-1.22683,0.209546,0.101488,-3.03114
58900,-2.36092,0.110673,0.15607,-4.98761,4.06358,0.014,0.000285263,-0.00883368,0.000771009,0.0263149,-0.113051,-0.250928,0.0203759,-0.630977,0.0550721,1.87964,-8.07507,-17.9234,0.205044,0.112773,-3.03955
59002,0.289647,-0.230088,-0.25479,-5.06372,-3.47126,0.014,-0.00137138,0.00773984,-0.00337562,-0.0089472,-0.00334591,-0.00648769,-0.0979558,0.552846,-0.241116,-0.639086,-0.238994,-0.463406,0.209539,0.0932568,-3.03056
59100,-2.555,0.0258016,0.0619506,-4.97032,4.6283,0.014,0.00192203,-0.00970988,0.00313794,0.0422431,-0.142522,-0.167741,0.137288,-0.693563,0.224138,3.01736,-10.1801,-11.9815,0.204483,0.107549,-3.04067
59200,0.173327,-0.29369,-0.302352,-5.01021,-3.18589,0.014,-0.00107007,0.00489057,-0.00396984,-0.0197474,-0.00318067,-0.0131464,-0.0764339,0.349326,-0.28356,-1.41053,-0.227191,-0.939028,0.210515,0.0792765,-3.03002
59304,-2.18737,0.148771,0.173412,-5.00022,3.52168,0.014,0.00123293,-0.00986204,0.00224318,0.0222326,-0.139769,-0.207253,0.0880664,-0.704432,0.160227,1.58804,-9.98347,-14.8038,0.204585,0.0890044,-3.03891
59400,0.224708,-0.263155,-0.286975,-5.07515,-3.27815,0.014,-6.35573e-05,0.00447807,-0.0031994,-0.0255016,-0.016473,-0.0062186,-0.00453981,0.319862,-0.228529,-1.82154,-1.17664,-0.444186,0.209506,0.0675184,-3.03111
59500,-2.40171,0.101035,0.127124,-5.06119,4.23726,0.014,-0.000295394,-0.00879294,0.000488721,0.0246861,-0.130537,-0.262728,-0.0210996,-0.628067,0.0349086,1.7633,-9.32406,-18.7663,0.203667,0.0847488,-3.04057
59601,0.20874,-0.293014,-0.300306,-5.11069,-3.19816,0.014,-0.00198339,0.00646611,-0.00372804,-0.01228,-0.00498489,-0.0142207,-0.14167,0.461865,-0.266289,-0.877144,-0.356064,-1.01577,0.209233,0.0625004,-3.03063
59700,-2.31767,0.136125,0.166989,-5.08497,3.99807,0.014,0.000912224,-0.00935184,0.00254261,0.0355271,-0.129105,-0.182097,0.0651589,-0.667988,0.181615,2.53765,-9.22181,-13.007,0.203702,0.0813946,-3.04012
59800,0.182093,-0.309713,-0.313297,-5.11456,-3.12022,0.014,-0.000939076,0.00510758,-0.00347622,-0.0257615,-0.00475652,-0.0227226,-0.0670768,0.364827,-0.248301,-1.84011,-0.339751,-1.62304,0.209965,0.0567641,-3.02962
59901,-2.20528,0.124211,0.182163,-5.10248,3.66354,0.014,0.000815297,-0.0091149,0.00239998,0.0276381,-0.140443,-0.193319,0.0582355,-0.651064,0.171427,1.97415,-10.0317,-13.8085,0.203367,0.0736086,-3.04027
60001,0.257733,-0.266164,-0.284748,-5.17502,-3.29151,0.014,-0.000250784,0.00544795,-0.00318035,-0.0230802,-0.00248766,0.0277963,-0.0179131,0.389139,-0.227168,-1.64859,-0.17769,1.98545,0.209684,0.0500006,-3.03077
60101,-2.40745,0.110754,0.116177,-5.12912,4.30294,0.014,0.000634028,-0.00838902,0.00100162,0.0368696,-0.139861,-0.226336,0.0452877,-0.599216,0.0715443,2.63354,-9.99006,-16.1669,0.203314,0.0707716,-3.0413
60201,0.290137,-0.237116,-0.269996,-5.19149,-3.38002,0.014,0.000709319,0.00582638,-0.00358956,-0.0225837,0.0374351,0.0438173,0.0506656,0.41617,-0.256397,-1.61312,2.67394,3.12981,0.211481,0.0508859,-3.02906
60301,-2.46883,0.0839087,0.0953716,-5.07836,4.42777,0.014,0.00159818,-0.00895747,0.00316876,0.038048,-0.139936,-0.184629,0.114156,-0.639819,0.22634,2.71771,-9.99539,-13.1878,0.203839,0.0848968,-3.0407
60401,0.111244,-0.322917,-0.340632,-5.09095,-2.95621,0.014,-0.00110433,0.00318865,-0.00359076,-0.0225868,-0.0257554,-0.0256493,-0.0788811,0.227761,-0.256483,-1.61334,-1.83967,-1.83209,0.209983,0.0525196,-3.03096
60501,-1.65826,0.0729554,0.111317,-5.19546,2.07217,0.014,0.000680843,-0.00853281,0.00258152,0.0200898,-0.106553,-0.179249,0.0486316,-0.609486,0.184394,1.43499,-7.61091,-12.8035,0.204979,0.0586928,-3.03833
60604,0.290367,-0.251475,-0.290245,-5.31371,-3.25853,0.014,-0.000949073,0.0084582,-0.00319536,-0.0214492,0.0126089,0.00183431,-0.0677909,0.604157,-0.22824,-1.53208,0.900633,0.131022,0.21037,0.0456726,-3.02897
60701,-2.55808,0.0448828,0.0336805,-5.18092,4.79792,0.014,0.00214207,-0.00733307,0.00210237,0.0265189,-0.159371,-0.232702,0.153005,-0.523791,0.150169,1.89421,-11.3837,-16.6216,0.203912,0.0765137,-3.04157
60800,0.161384,-0.31993,-0.337419,-5.22267,-2.97549,0.014,-0.000255786,0.0029918,-0.00304194,-0.0321175,-0.0119156,-0.00600907,-0.0182705,0.2137,-0.217282,-2.29411,-0.851114,-0.429219,0.209522,0.0426138,-3.03114
60900,-1.78103,0.104684,0.16145,-5.26879,2.51376,0.014,0.000476582,-0.00713811,0.000865059,0.0136213,-0.127249,-0.249711,0.0340416,-0.509865,0.0617899,0.972949,-9.08922,-17.8365,0.204346,0.0565547,-3.03931
61000,0.273346,-0.306818,-0.306507,-5.36704,-3.16096,0.014,4.66161e-05,0.00550962,-0.00221065,-0.0317953,0.0096754,0.0181619,0.00332972,0.393544,-0.157903,-2.27109,0.6911,1.29728,0.210321,0.0383846,-3.02911
61100,-2.39001,0.0724517,0.103479,-5.27878,4.37913,0.014,-2.6723e-05,-0.00689561,2.30616e-05,0.0369608,-0.133579,-0.285207,-0.00190879,-0.492543,0.00164726,2.64006,-9.54138,-20.3719,0.204275,0.0631599,-3.04097
61200,0.231332,-0.307137,-0.319818,-5.33056,-3.08109,0.014,-0.00179315,0.00546666,-0.00412318,-0.0162032,-0.0061406,0.0251165,-0.128082,0.390476,-0.294513,-1.15737,-0.438614,1.79403,0.210226,0.0368195,-3.03147
61300,-2.29483,0.136202,0.147738,-5.3086,4.11357,0.014,0.00071831,-0.00896775,0.00212569,0.0411043,-0.134095,-0.186793,0.0513078,-0.640553,0.151835,2.93602,-9.57824,-13.3423,0.203113,0.0603288,-3.04153
61400,0.265381,-0.314243,-0.310476,-5.37906,-3.13715,0.014,-0.00116493,0.00526416,-0.00320683,-0.0265547,0.0049667,0.0318507,-0.0832092,0.376011,-0.229059,-1.89677,0.354764,2.27505,0.210127,0.0352938,-3.03035
61500,-2.39861,0.0872158,0.0960652,-5.30881,4.42361,0.014,0.000201009,-0.00834665,0.0012937,0.0360986,-0.154909,-0.241558,0.0143578,-0.596189,0.0924073,2.57847,-11.065,-17.2542,0.20316,0.0592298,-3.04198
61602,0.228135,-0.319626,-0.324719,-5.36055,-3.05169,0.014,0.000705074,0.00448564,-0.00386905,-0.0265144,0.034157,0.0253815,0.0503624,0.320403,-0.27636,-1.89388,2.43979,1.81297,0.211192,0.0346024,-3.0302
61700,-2.262,0.114516,0.164293,-5.32207,4.01424,0.014,-0.000131173,-0.00847635,0.00104425,0.0308018,-0.135519,-0.274706,-0.0093695,-0.605453,0.0745893,2.20013,-9.67993,-19.6218,0.203355,0.0583451,-3.04147
61801,0.212244,-0.294472,-0.337019,-5.38903,-2.97788,0.014,-0.00145714,0.00731336,-0.00446229,-0.0122579,7.50178e-05,0.00206604,-0.104081,0.522383,-0.318735,-0.875566,0.00535841,0.147574,0.210537,0.0349311,-3.03154
61902,-2.32649,0.0686441,0.125108,-5.36076,4.24935,0.014,0.00102267,-0.00952935,0.00244154,0.0316903,-0.13942,-0.196428,0.0730475,-0.680668,0.174395,2.26359,-9.95856,-14.0305,0.204242,0.0579501,-3.0413
62000,0.212712,-0.310202,-0.334988,-5.38525,-2.99007,0.014,1.34783e-05,0.00700661,-0.00468073,-0.0204609,0.0286967,-0.00520384,0.000962738,0.500472,-0.334337,-1.46149,2.04976,-0.371703,0.211368,0.0379356,-3.02939
62100,-2.35407,0.0835373,0.120173,-5.31905,4.27896,0.014,0.000920217,-0.00956183,0.00321457,0.0319407,-0.143253,-0.206685,0.0657297,-0.682987,0.229612,2.28147,-10.2323,-14.7632,0.204723,0.0558117,-3.03939
62200,0.26493,-0.294893,-0.305373,-5.37502,-3.16776,0.014,-0.000388194,0.00671262,-0.00402701,-0.020195,0.0107094,0.0312092,-0.0277281,0.479473,-0.287643,-1.4425,0.764954,2.22923,0.210211,0.0394673,-3.03132
62302,-2.44394,0.0536853,0.0799642,-5.29432,4.52022,0.014,0.000466922,-0.00842968,0.000748242,0.0316992,-0.136112,-0.261674,0.0333516,-0.60212,0.0534459,2.26423,-9.72227,-18.691,0.20421,0.0665273,-3.04194
62401,0.242303,-0.278179,-0.306115,-5.32409,-3.16331,0.014,0.00123556,0.00561831,-0.00409991,-0.019039,0.0605653,0.0276822,0.0882546,0.401308,-0.292851,-1.35993,4.32609,1.9773,0.210944,0.0522954,-3.03154
62501,-2.50874,0.0364556,0.0591222,-5.23357,4.64527,0.014,-0.000274925,-0.00674986,3.54156e-05,0.0432556,-0.0876566,-0.329272,-0.0196375,-0.482133,0.00252968,3.08969,-6.26119,-23.5194,0.203392,0.0831336,-3.04127
62601,0.143683,-0.345483,-0.339277,-5.24078,-2.96434,0.014,-0.000161173,0.00527249,-0.00415841,-0.0260173,-0.0023034,-0.0509866,-0.0115123,0.376606,-0.297029,-1.85838,-0.164528,-3.6419,0.210682,0.054503,-3.03042
62700,-1.79533,0.0921395,0.143745,-5.27035,2.49774,0.014,0.000626851,-0.00849599,0.00255955,0.0123036,-0.123607,-0.2209,0.0447751,-0.606856,0.182825,0.87883,-8.82906,-15.7786,0.205454,0.0695163,-3.03906
62802,0.223572,-0.28951,-0.316384,-5.34062,-3.10169,0.014,-0.000454915,0.00602843,-0.0028189,-0.0253849,0.00877531,-0.0169952,-0.0324939,0.430602,-0.20135,-1.81321,0.626808,-1.21394,0.209674,0.0510226,-3.0307
62900,-2.41029,0.0950322,0.101163,-5.291,4.39302,0.014,0.000779451,-0.00827492,0.00150136,0.0273012,-0.150411,-0.237318,0.0556751,-0.591065,0.10724,1.95008,-10.7437,-16.9513,0.204137,0.0681649,-3.04103
63001,0.209054,-0.319146,-0.320534,-5.3297,-3.0768,0.014,0.000202655,0.00412551,-0.00324677,-0.0238594,0.0176266,0.0123472,0.0144753,0.29468,-0.231912,-1.70424,1.25904,0.881944,0.210368,0.0430092,-3.03056
63100,-2.2585,0.148699,0.176125,-5.3103,3.94325,0.014,9.07106e-05,-0.00763384,0.000362373,0.023401,-0.125353,-0.283225,0.00647933,-0.545274,0.0258838,1.6715,-8.95379,-20.2304,0.204117,0.0651341,-3.04112
63201,0.226917,-0.29982,-0.314368,-5.35087,-3.11379,0.014,-0.00145452,0.0073634,-0.00418732,-0.0183182,0.0027377,-0.00477284,-0.103894,0.525957,-0.299094,-1.30844,0.19555,-0.340917,0.21012,0.0438976,-3.0306
63300,-2.30695,0.100791,0.150778,-5.32036,4.09533,0.014,0.00151957,-0.00865397,0.0035836,0.0415546,-0.131087,-0.167421,0.10854,-0.61814,0.255971,2.96818,-9.36331,-11.9586,0.204507,0.0633844,-3.04069
63400,0.234583,-0.316958,-0.314007,-5.3758,-3.11596,0.014,-0.00117108,0.00749035,-0.00459199,-0.0160439,0.00828731,0.0163882,-0.0836482,0.535024,-0.327999,-1.14599,0.59195,1.17058,0.210923,0.0458517,-3.03069
63501,-2.4212,0.0878358,0.096581,-5.30341,4.42051,0.014,0.00154267,-0.00856019,0.00248246,0.0346034,-0.148002,-0.202248,0.110191,-0.611441,0.177318,2.47167,-10.5716,-14.4463,0.203945,0.0748679,-3.04175
63601,0.225541,-0.282261,-0.312562,-5.34975,-3.12463,0.014,-0.00095658,0.00462264,-0.00345775,-0.024306,-0.00431606,0.0209088,-0.0683271,0.330188,-0.246982,-1.73614,-0.30829,1.49348,0.210602,0.0470626,-3.03166
63700,-2.26617,0.132083,0.16912,-5.34433,3.98528,0.014,0.000238415,-0.00823643,0.000690762,0.0310889,-0.136512,-0.25833,0.0170296,-0.588316,0.0493401,2.22064,-9.75086,-18.4521,0.203852,0.0683805,-3.04182
63801,0.158231,-0.328894,-0.354216,-5.39512,-2.87471,0.014,0.000370218,0.00316086,-0.00277082,-0.0289319,0.0250662,0.00603167,0.0264442,0.225776,-0.197915,-2.06657,1.79044,0.430834,0.210659,0.0390497,-3.03018
63900,-1.90312,0.123716,0.158287,-5.40964,2.94338,0.014,0.000902285,-0.00907961,0.00244755,0.0217099,-0.133572,-0.195234,0.0644489,-0.648544,0.174825,1.5507,-9.54089,-13.9453,0.20504,0.0589498,-3.04038
64000,0.279822,-0.251514,-0.299065,-5.43609,-3.20561,0.014,-0.000258878,0.00732322,-0.00326621,-0.02497,0.0151479,0.0249131,-0.0184913,0.523087,-0.233301,-1.78357,1.082,1.77951,0.211396,0.0367932,-3.02913
64100,-2.45245,0.0558122,0.0720962,-5.36731,4.56742,0.014,0.0016264,-0.00819102,0.00245815,0.0429057,-0.155146,-0.212691,0.116171,-0.585073,0.175582,3.0647,-11.0818,-15.1922,0.203213,0.0655024,-3.04283
64201,0.11682,-0.349229,-0.372083,-5.38949,-2.7675,0.014,-0.000174431,0.00399678,-0.00394685,-0.0209356,0.0141286,0.00745326,-0.0124594,0.285484,-0.281918,-1.4954,1.00919,0.532376,0.210476,0.0350988,-3.03174
64300,-1.66527,0.0970241,0.116928,-5.42316,2.21811,0.014,0.00124184,-0.00802634,0.0024062,0.0252584,-0.110103,-0.210271,0.0887029,-0.57331,0.171871,1.80417,-7.86447,-15.0194,0.205971,0.042429,-3.03832
64401,0.223689,-0.323873,-0.34336,-5.53048,-2.93984,0.014,-0.000798897,0.00575818,-0.00257635,-0.0246378,-0.00509577,0.0223363,-0.0570641,0.411299,-0.184025,-1.75984,-0.363983,1.59545,0.209805,0.0250937,-3.03153
64500,-2.30704,0.115453,0.122739,-5.50449,4.26357,0.014,0.000882771,-0.00756436,0.000434915,0.0317154,-0.145661,-0.251332,0.0630551,-0.540311,0.0310654,2.26539,-10.4044,-17.9523,0.20425,0.0489244,-3.04256
64601,0.307218,-0.281969,-0.304131,-5.55254,-3.17522,0.014,-0.00190348,0.00985572,-0.00509121,-0.0185609,0.00520466,0.0233957,-0.135963,0.70398,-0.363658,-1.32578,0.371762,1.67112,0.21061,0.0348643,-3.03101
64700,-2.4492,0.0701461,0.065985,-5.42551,4.60409,0.014,0.00227397,-0.00857749,0.00426712,0.0477927,-0.147216,-0.166952,0.162427,-0.612678,0.304794,3.41376,-10.5154,-11.9252,0.204096,0.0615124,-3.04168
64800,0.206536,-0.307238,-0.340119,-5.47729,-2.95929,0.014,-0.00170747,0.00556409,-0.0044722,-0.0158938,-0.00174658,0.0220927,-0.121962,0.397435,-0.319443,-1.13527,-0.124755,1.57805,0.210578,0.0328744,-3.03187
64900,-2.14992,0.1579,0.206593,-5.45656,3.7201,0.014,0.000833754,-0.00780401,0.000751103,0.024108,-0.129724,-0.247325,0.0595538,-0.55743,0.0536502,1.722,-9.266,-17.6661,0.204004,0.0644347,-3.04172
65000,0.18192,-0.328458,-0.351157,-5.47454,-2.89306,0.014,0.000368978,0.00410446,-0.00273079,-0.0330925,0.0204894,-0.0110048,0.0263556,0.293175,-0.195056,-2.36375,1.46353,-0.78606,0.210841,0.0358985,-3.03033
65100,-1.9007,0.12705,0.181968,-5.50794,3.01029,0.014,0.000395607,-0.00711328,0.00145503,0.0197086,-0.14915,-0.244797,0.0282576,-0.508091,0.103931,1.40776,-10.6536,-17.4855,0.20427,0.053592,-3.04071
65200,0.277971,-0.32836,-0.321987,-5.58382,-3.06808,0.014,-0.000242664,0.00650286,-0.00310575,-0.0221011,0.0165476,0.0378045,-0.0173331,0.46449,-0.221839,-1.57865,1.18197,2.70032,0.210951,0.039383,-3.03059
65300,-2.41107,0.0561518,0.0747101,-5.49533,4.55174,0.014,0.00319945,-0.0068407,0.00438252,0.0404949,-0.139623,-0.13435,0.228532,-0.488621,0.313037,2.8925,-9.9731,-9.59646,0.205853,0.0688206,-3.04101
65401,0.329332,-0.281162,-0.290323,-5.55963,-3.25806,0.014,0.000671218,0.00749653,-0.00430961,-0.0203072,0.0412947,0.0635511,0.0479441,0.535466,-0.307829,-1.45051,2.94962,4.53936,0.211304,0.0685073,-3.03229
65501,-2.46637,0.0639,0.0584181,-5.43237,4.64949,0.014,0.00264481,-0.00800848,0.00480096,0.0507774,-0.142747,-0.146619,0.188915,-0.572034,0.342926,3.62695,-10.1962,-10.4728,0.204276,0.0980974,-3.04171
65601,0.261762,-0.307763,-0.311138,-5.49341,-3.13317,0.014,-0.0015132,0.00797298,-0.0049822,-0.00314307,-0.00501312,0.0390142,-0.108086,0.569498,-0.355872,-0.224505,-0.35808,2.78673,0.211318,0.0801462,-3.03298
65700,-2.40776,0.0725771,0.0878564,-5.43446,4.47286,0.014,0.00216785,-0.00711566,0.0013047,0.0354675,-0.138067,-0.198708,0.154846,-0.508262,0.0931932,2.53339,-9.8619,-14.1934,0.204945,0.113875,-3.04161
65800,0.243965,-0.313112,-0.311957,-5.45527,-3.12826,0.014,0.000378895,0.00642078,-0.00346983,-0.0087801,0.0195124,0.0314617,0.0270639,0.458627,-0.247845,-0.62715,1.39374,2.24726,0.211403,0.100453,-3.0312
65900,-2.27985,0.127946,0.160149,-5.40039,4.03911,0.014,0.00211491,-0.00674153,0.00215636,0.0402234,-0.157027,-0.190109,0.151065,-0.481537,0.154025,2.8731,-11.2162,-13.5792,0.204068,0.12434,-3.04171
